language,format,resource_link,source_link
hau,Film / Video,https://www.jesusfilm.org/watch/jesus.html/hausa.html,https://www.jesusfilm.org
hau,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
hau,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/hausa.html,https://www.jesusfilm.org
hau,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/hausa.html,https://www.jesusfilm.org
hau,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/hausa.html,https://www.jesusfilm.org
hau,Film / Video,https://www.jesusfilm.org/watch/walking-with-jesus-africa.html/hausa.html,https://www.jesusfilm.org
hau,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
hau,General,https://bibleforchildren.org/languages/hausa/stories.php,https://bibleforchildren.org/
hau,General,https://www.gotquestions.org/Hausa/,https://www.gotquestions.org
hau,General,https://live.bible.is/bible/HAUCLV,https://www.faithcomesbyhearing.com/
hau,General,https://live.bible.is/bible/HAUDCL,https://www.faithcomesbyhearing.com/
hau,General,https://live.bible.is/bible/HAUDPI,https://www.faithcomesbyhearing.com/
hau,General,https://live.bible.is/bible/HAULPF,https://www.faithcomesbyhearing.com/
hau,General,https://live.bible.is/bible/HAUN79,https://www.faithcomesbyhearing.com/
hau,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=hau,https://www.scriptureearth.org
hau,General,https://www.vm1.tv/ha/,https://www.persecution.com/
hau,General,https://almassira.org/,https://almassira.org/
hau,General,https://www.bible.com/languages/hau,https://www.bible.com/versions
hau,General,https://zume.life/resources-ha/,https://zume.life/
hau,General,https://zume.training/ha/,https://zume.life/
hau,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=ha,https://www.bible.com/versions
hau,Mobile App,https://play.google.com/store/apps/details?id=com.biblica.hausa,https://play.google.com/store/apps/dev?id=7933427918774029013
hau,Mobile App,https://apk.fcbh.org/Hausa_BSO,https://www.faithcomesbyhearing.com/
hau,Mobile App,https://apk.fcbh.org/Hausa_CLV,https://www.faithcomesbyhearing.com/
hau,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
hau,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=48,https://onehope.net/
hau,Text / Printed Matter,https://ebible.org/find/details.php?id=hauulb,https://ebible.org/
hau,Text / Printed Matter,https://www.literacyevangelism.org/primers/hausa,https://www.literacyevangelism.org
hau,Text / Printed Matter,https://www.fathersloveletter.com/Hausa,https://www.fathersloveletter.com/flllanguages.html
hau,Text / Printed Matter,https://knowgod.com/ha,https://www.cru.org/
hau,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
glk,Audio Recordings,https://globalrecordings.net/en/language/glk,https://www.globalrecordings.net
glk,Audio Recordings,https://tibible.com/gilaki-new-testament/,https://transformiran.com/
glk,Audio Recordings,https://tibible.com/gilaki-old-testament/,https://transformiran.com/
glk,Film / Video,https://www.indigitube.tv/?s=Gilaki,https://www.createinternational.com
glk,Film / Video,https://www.jesusfilm.org/watch/jesus.html/gilaki.html,https://www.jesusfilm.org
glk,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
glk,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/gilaki-rashti.html,https://www.jesusfilm.org
glk,Film / Video,dhttps://www.jesusfilm.org/watch/my-last-day.html/gilaki-rashti.html,https://www.jesusfilm.org
glk,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children.html/gilaki-rashti.html,https://www.jesusfilm.org
glk,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
glk,General,https://bibleforchildren.org/languages/gilaki/stories.php,https://bibleforchildren.org/
glk,General,https://live.bible.is/bible/GLKGEV,https://www.faithcomesbyhearing.com/
glk,General,https://live.bible.is/bible/GLKGMV,https://www.faithcomesbyhearing.com/
glk,General,https://live.bible.is/bible/GLKGVM,https://www.faithcomesbyhearing.com/
glk,General,https://live.bible.is/bible/GLKTRI,https://www.faithcomesbyhearing.com/
glk,General,https://gilakmedia.com/,
glk,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=glk,https://www.scriptureearth.org
glk,General,https://www.bible.com/languages/glk,https://www.bible.com/versions
glk,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
glk,Mobile App,https://play.google.com/store/apps/details?id=com.gilakmedia.android.kitabmoghaddasapp,
glk,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
glk,Mobile App,https://apps.apple.com/us/app/%DA%A9%DB%8C%D8%AA%D8%A7%D8%A8-%D9%85%D9%82%D8%AF%D8%B3-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C/id1452273206,https://apps.apple.com/us/developer/folie/id1449138630
glk,Text / Printed Matter,https://ebible.org/find/details.php?id=glk,https://ebible.org/
glk,Text / Printed Matter,https://tibible.com/matthew-glk/,https://transformiran.com/
glk,Text / Printed Matter,https://tibible.com/genesis-glk/,https://transformiran.com/
glk,Text / Printed Matter,https://tibible.com/obs-gilaki/,https://transformiran.com/
haz,Audio Recordings,https://globalrecordings.net/en/language/haz,https://www.globalrecordings.net
haz,Film / Video,https://www.indigitube.tv/?s=Hazara,https://www.createinternational.com
haz,Film / Video,https://www.jesusfilm.org/watch/jesus.html/hazaragi.html,https://www.jesusfilm.org
haz,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
haz,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=haz,https://www.scriptureearth.org
haz,General,https://www.bible.com/versions/4232,https://www.bible.com/versions
haz,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
haz,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
haz,Text / Printed Matter,https://tibible.com/obs-hazaragi/,https://transformiran.com/
hno,Audio Recordings,https://globalrecordings.net/en/language/hno,https://www.globalrecordings.net
hno,Film / Video,https://www.indigitube.tv/?s=Northern+Hindko,https://www.createinternational.com
hno,Film / Video,https://www.jesusfilm.org/watch/jesus.html/hindko-northern.html,https://www.jesusfilm.org
hno,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
hno,General,https://bibleforchildren.org/languages/hindko_kpk/stories.php,https://bibleforchildren.org/
hno,General,https://www.gotquestions.org/Hindko/,https://www.gotquestions.org
hno,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=hno,https://www.scriptureearth.org
ind,Audio Recordings,https://globalrecordings.net/en/language/ind,https://www.globalrecordings.net
ind,Audio Recordings,https://davarpartners.org/audio-bible-library/,https://davarpartners.org/
ind,Audio Recordings,https://www.onestory-media.org/ind,https://www.onestory-media.org/
ind,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=657,https://www.gods-story.org
ind,Film / Video,https://www.indigitube.tv/?s=Indonesian,https://www.createinternational.com
ind,Film / Video,https://www.jesusfilm.org/watch/jesus.html/indonesian-yesus.html,https://www.jesusfilm.org
ind,Film / Video,https://www.fathersloveletter.com/Indonesian,https://www.fathersloveletter.com/flllanguages.html
ind,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
ind,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/indonesian-isa.html,https://www.jesusfilm.org
ind,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/indonesian-yesus.html,https://www.jesusfilm.org
ind,Film / Video,https://www.jesusfilm.org/watch/rivka.html/indonesian-isa.html,https://www.jesusfilm.org
ind,Film / Video,https://rockintl.org/rock-video/raja-kemuliaan-indonesian-king-of-glory/,https://rockintl.org/king-of-glory/
ind,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/indonesian-yesus.html,https://www.jesusfilm.org
ind,Film / Video,https://www.mars-hill.org/the-hope/store/the-indonesian-hope-pengharapan-voice-only-version,https://mars-hill.org/
ind,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
ind,General,https://bibleforchildren.org/languages/indonesian/stories.php,https://bibleforchildren.org/
ind,General,https://www.gotquestions.org/Indonesia/index.html,https://www.gotquestions.org
ind,General,https://live.bible.is/bible/INDALA,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDALAO,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDASV,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDNTV,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDSEC,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDSHL,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDSHV,https://www.faithcomesbyhearing.com/
ind,General,https://live.bible.is/bible/INDTSI,https://www.faithcomesbyhearing.com/
ind,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=ind,https://www.scriptureearth.org
ind,General,https://www.vm1.tv/id/,https://www.persecution.com/
ind,General,https://almassira.org/,https://almassira.org/
ind,General,https://www.bible.com/languages/ind,https://www.bible.com/versions
ind,General,https://zume.life/resources-id/,https://zume.life/
ind,General,https://zume.training/id/,https://zume.life/
ind,Mobile App,https://app.scriptoria.io/api/products/091f5b40-5416-47d9-a749-dbd4a5072a36/files/published/apk,https://www.sil.org/
ind,Mobile App,https://play.google.com/store/apps/details?id=org.hidayah.alnjil.dwibahasa,
ind,Mobile App,https://play.google.com/store/apps/details?id=alkitab.or.id.tb.alkitablitelai,
ind,Mobile App,https://play.google.com/store/apps/details?id=alkitab.or.id.alkitab.tb.lai,
ind,Mobile App,https://play.google.com/store/apps/details?id=co.ayt,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.cerita,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.cerita.injil,
ind,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=id,https://www.bible.com/versions
ind,Mobile App,https://play.google.com/store/apps/details?id=kitabtzi1912.indonesia,
ind,Mobile App,https://play.google.com/store/apps/details?id=co.ayt.bergambar,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.bakat,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.kidung,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.komik.alkitab,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.komik.kitabsuci,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.komik.yesus,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.santapan.harian,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.renunganchambers,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.tmh,
ind,Mobile App,https://play.google.com/store/apps/details?id=org.sabda.hidupyesus,
ind,Mobile App,https://apk.fcbh.org/Bahasa_Indonesia,https://www.faithcomesbyhearing.com/
ind,Mobile App,https://apk.fcbh.org/Indonesian_Bible,https://www.faithcomesbyhearing.com/
ind,Mobile App,https://apk.fcbh.org/Indonesian_IND_Bible,https://www.faithcomesbyhearing.com/
ind,Mobile App,https://apk.fcbh.org/Indonesian_NTV,https://www.faithcomesbyhearing.com/
ind,Mobile App,https://apk.fcbh.org/Indonesian_Shellabear,https://www.faithcomesbyhearing.com/
ind,Mobile App,https://apk.fcbh.org/Indonesian_TSI,https://www.faithcomesbyhearing.com/
ind,Mobile App,https://apps.apple.com/us/app/alkitab-karaoke/id1456085505,
ind,Mobile App,https://apps.apple.com/us/app/alkitab-sabda/id1336406568,
ind,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
ind,Mobile App,https://apps.apple.com/us/app/cerita-alkitab-terbuka/id1451167497,
ind,Mobile App,https://apps.apple.com/us/app/renungan-e-sh-santapan-harian/id1440242903,
ind,Mobile App,https://apps.apple.com/us/app/tafsiran-matthew-henry/id1463745461,
ind,Text / Printed Matter,https://www.superbible.tv/read-the-bible/read-the-bible-indonesian/,https://www.superbible.tv/
ind,Text / Printed Matter,https://www.freecartoontract.com/download/,
ind,Text / Printed Matter,https://drive.google.com/open?id=0B7QmYD0_i4CHWjZRMjY4UmJRX1E,
ind,Text / Printed Matter,https://www.literacyevangelism.org/primers/indonesian,https://www.literacyevangelism.org
ind,Text / Printed Matter,https://global.liveglobal.org/bahasa-indonesia/,https://liveglobal.org/
ind,Text / Printed Matter,https://knowgod.com/id,https://www.cru.org/
ind,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
kab,Audio Recordings,https://globalrecordings.net/en/language/kab,https://www.globalrecordings.net
kab,Film / Video,https://www.jesusfilm.org/watch/jesus.html/tasahlit.html,https://www.jesusfilm.org
kab,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
kab,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/tasahlit.html,https://www.jesusfilm.org
kab,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/kabyle.html,https://www.jesusfilm.org
kab,Film / Video,https://www.jesusfilm.org/watch/rivka.html/kabyle.html,https://www.jesusfilm.org
kab,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/kabyle.html,https://www.jesusfilm.org
kab,Film / Video,https://www.jesusfilm.org/watch/walking-with-jesus-africa.html/kabyle.html,https://www.jesusfilm.org
kab,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
kab,General,https://bibleforchildren.org/languages/kabyle/stories.php,https://bibleforchildren.org/
kab,General,https://live.bible.is/bible/KABCEB,https://www.faithcomesbyhearing.com/
kab,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=kab,https://www.scriptureearth.org
kab,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=kab&rod=11264,https://www.scriptureearth.org
kab,Mobile App,https://apk.fcbh.org/Kabyle,https://www.faithcomesbyhearing.com/
kab,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.kabceb.n2.fratls.n2.kabylebiblewithfrench,https://www.faithcomesbyhearing.com/
knc,Audio Recordings,https://globalrecordings.net/en/language/knc,https://www.globalrecordings.net
knc,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=308,https://www.gods-story.org
knc,Film / Video,https://www.indigitube.tv/?s=Yerwa+Kanuri,https://www.createinternational.com
knc,Film / Video,https://www.jesusfilm.org/watch/jesus.html/kanuri-yerwa.html,https://www.jesusfilm.org
knc,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/kanuri-yerwa.html,https://www.jesusfilm.org
